customer_id,signup_date,plan,monthly_price,apps_used,monthly_logins,support_tickets,seats,company_size,industry,country,tenure_months,churned,churn_month,upsell_flag
ZHO-04502,2022-12-14,Standard,20,1,4,0,3,1-10,Consulting,Canada,30,0,,0
ZHO-04503,2022-09-30,Standard,20,1,5,1,1,1-10,Manufacturing,UAE,32,0,,0
ZHO-04504,2024-08-20,Standard,20,2,6,1,1,201-500,Retail,Singapore,9,0,,0
ZHO-04505,2023-12-21,Enterprise,50,7,32,3,26,201-500,Consulting,United States,17,0,,1
ZHO-04506,2023-05-15,Free,0,1,3,1,1,1-10,Education,United States,24,1,13.0,0
ZHO-04507,2023-11-16,Professional,35,3,12,1,13,11-50,Technology,India,18,0,,0
ZHO-04508,2022-03-20,Professional,35,4,10,1,6,1-10,Healthcare,United States,38,1,6.0,0
ZHO-04509,2023-09-14,Professional,35,2,21,4,4,51-200,Finance,India,20,0,,0
ZHO-04510,2024-08-04,Professional,35,2,23,5,6,1-10,Technology,United Kingdom,10,1,1.0,0
ZHO-04511,2022-12-24,Enterprise,50,7,32,4,18,1-10,Consulting,India,29,0,,1
ZHO-04512,2023-09-10,Free,0,1,4,0,2,51-200,Retail,India,21,1,10.0,0
ZHO-04513,2023-05-22,Standard,20,1,9,0,3,11-50,Education,India,24,1,4.0,0
ZHO-04514,2023-07-30,Standard,20,2,5,2,3,1-10,Education,UAE,22,1,7.0,0
ZHO-04515,2022-09-01,Free,0,1,3,1,1,51-200,Education,India,33,1,7.0,0
ZHO-04516,2023-05-21,Standard,20,1,6,0,4,51-200,Retail,Germany,24,1,12.0,0
ZHO-04517,2023-02-26,Standard,20,2,3,0,3,51-200,Healthcare,India,27,1,8.0,0
ZHO-04518,2022-08-05,Professional,35,2,20,3,8,201-500,Finance,United Kingdom,34,1,5.0,0
ZHO-04519,2024-10-05,Professional,35,4,12,0,7,11-50,Technology,India,7,0,,0
ZHO-04520,2022-11-26,Standard,20,1,12,0,4,1-10,Retail,India,30,1,9.0,0
ZHO-04521,2023-10-12,Enterprise,50,7,30,2,21,1-10,Education,Singapore,19,0,,1
ZHO-04522,2023-01-26,Standard,20,1,10,1,4,11-50,Finance,India,28,0,,0
ZHO-04523,2023-01-16,Standard,20,2,10,0,3,1-10,Consulting,India,28,0,,0
ZHO-04524,2024-01-12,Professional,35,4,12,0,9,11-50,Education,United States,16,0,,0
ZHO-04525,2024-03-30,Free,0,1,5,0,2,1-10,Retail,United Kingdom,14,1,6.0,0
ZHO-04526,2023-11-04,Free,0,1,3,0,2,11-50,Education,Singapore,19,1,1.0,0
ZHO-04527,2023-05-28,Standard,20,2,9,0,4,1-10,Retail,United Kingdom,24,0,,0
ZHO-04528,2024-08-06,Zoho One,105,10,30,4,40,11-50,Real Estate,United States,9,0,,0
ZHO-04529,2024-07-18,Enterprise,50,6,15,2,37,51-200,Education,United States,10,0,,1
ZHO-04530,2024-07-01,Free,0,1,4,0,1,11-50,Retail,United States,11,1,5.0,0
ZHO-04531,2023-10-06,Enterprise,50,3,23,4,11,11-50,Education,United States,20,0,,1
ZHO-04532,2023-03-03,Enterprise,50,4,15,2,14,500+,Finance,India,27,0,,1
ZHO-04533,2023-05-17,Professional,35,4,7,1,14,51-200,Finance,United Kingdom,24,0,,1
ZHO-04534,2023-12-31,Enterprise,50,5,12,0,22,11-50,Education,India,17,0,,1
ZHO-04535,2022-03-12,Standard,20,1,12,0,4,11-50,Education,United States,39,0,,0
ZHO-04536,2023-04-23,Standard,20,2,7,0,1,11-50,Retail,India,25,0,,0
ZHO-04537,2023-04-02,Professional,35,2,13,1,9,1-10,Retail,India,26,1,1.0,0
ZHO-04538,2022-07-08,Professional,35,3,23,0,11,1-10,Consulting,United States,35,0,,1
ZHO-04539,2022-10-18,Professional,35,2,8,1,13,11-50,Retail,India,31,0,,0
ZHO-04540,2024-07-08,Professional,35,3,11,0,12,11-50,Consulting,India,10,0,,0
ZHO-04541,2022-10-19,Zoho One,105,9,28,1,54,1-10,Healthcare,India,31,0,,0
ZHO-04542,2024-01-26,Zoho One,105,17,66,3,96,1-10,Education,India,16,0,,0
ZHO-04543,2023-01-12,Enterprise,50,4,37,1,27,1-10,Manufacturing,India,29,0,,1
ZHO-04544,2023-05-23,Enterprise,50,3,27,2,43,201-500,Consulting,Australia,24,0,,1
ZHO-04545,2023-06-12,Zoho One,105,16,53,2,89,1-10,Consulting,United States,24,0,,0
ZHO-04546,2023-07-13,Free,0,1,2,0,1,1-10,Education,United States,22,1,9.0,0
ZHO-04547,2024-11-20,Standard,20,2,15,0,1,11-50,Education,United States,6,0,,0
ZHO-04548,2022-09-17,Professional,35,3,16,2,9,11-50,Education,United Kingdom,32,0,,0
ZHO-04549,2023-02-25,Enterprise,50,3,28,4,43,11-50,Retail,India,27,0,,1
ZHO-04550,2022-10-31,Professional,35,3,14,4,6,11-50,Real Estate,Canada,31,0,,0
ZHO-04551,2024-07-30,Enterprise,50,4,19,1,18,11-50,Real Estate,Singapore,10,0,,1
ZHO-04552,2024-11-28,Free,0,1,5,0,2,51-200,Real Estate,India,6,1,3.0,0
ZHO-04553,2023-06-26,Standard,20,1,10,1,2,1-10,Real Estate,United Kingdom,23,1,10.0,0
ZHO-04554,2024-12-25,Enterprise,50,5,34,4,39,11-50,Consulting,India,5,0,,1
ZHO-04555,2022-04-18,Standard,20,1,9,1,4,500+,Retail,India,38,1,3.0,0
ZHO-04556,2022-09-25,Standard,20,1,5,0,4,1-10,Healthcare,India,32,1,1.0,0
ZHO-04557,2022-08-10,Standard,20,2,7,2,4,1-10,Real Estate,Canada,34,0,,0
ZHO-04558,2023-11-24,Standard,20,2,9,2,2,1-10,Retail,United Kingdom,18,1,9.0,0
ZHO-04559,2022-09-12,Enterprise,50,6,17,2,11,1-10,Manufacturing,United States,33,0,,1
ZHO-04560,2022-09-10,Standard,20,1,4,0,1,1-10,Education,United States,33,1,9.0,0
ZHO-04561,2022-09-14,Professional,35,2,21,1,13,1-10,Education,United States,33,0,,1
ZHO-04562,2023-01-18,Free,0,1,2,0,2,1-10,Real Estate,India,28,1,10.0,0
ZHO-04563,2023-03-18,Enterprise,50,3,22,2,45,11-50,Consulting,Germany,26,0,,1
ZHO-04564,2023-08-22,Standard,20,2,9,1,3,1-10,Technology,United States,21,1,8.0,0
ZHO-04565,2023-01-25,Professional,35,2,11,1,10,51-200,Retail,United States,28,0,,0
ZHO-04566,2023-08-05,Enterprise,50,6,34,3,30,51-200,Technology,United States,22,0,,1
ZHO-04567,2024-12-03,Standard,20,1,4,3,4,11-50,Education,UAE,6,0,,0
ZHO-04568,2023-08-21,Enterprise,50,3,23,4,39,500+,Retail,United Kingdom,21,0,,1
ZHO-04569,2022-01-19,Professional,35,4,17,3,11,51-200,Real Estate,India,40,0,,1
ZHO-04570,2023-08-30,Standard,20,2,8,0,4,51-200,Education,United States,21,0,,0
ZHO-04571,2022-02-02,Standard,20,1,4,2,1,1-10,Technology,India,40,1,18.0,0
ZHO-04572,2024-05-11,Zoho One,105,13,53,6,68,51-200,Real Estate,Singapore,12,0,,0
ZHO-04573,2022-06-04,Enterprise,50,3,27,1,48,201-500,Technology,United States,36,0,,1
ZHO-04574,2024-06-23,Standard,20,1,6,1,1,1-10,Finance,India,11,1,3.0,0
ZHO-04575,2023-02-09,Standard,20,1,10,0,1,51-200,Real Estate,United States,28,1,11.0,0
ZHO-04576,2024-04-23,Enterprise,50,6,25,3,22,51-200,Finance,India,13,0,,1
ZHO-04577,2024-01-17,Professional,35,3,8,1,8,11-50,Retail,United States,16,0,,0
ZHO-04578,2022-09-28,Enterprise,50,7,16,3,14,11-50,Consulting,India,32,0,,1
ZHO-04579,2024-02-09,Standard,20,1,12,0,4,1-10,Retail,India,15,0,,0
ZHO-04580,2022-06-21,Enterprise,50,4,24,0,38,1-10,Real Estate,India,35,1,15.0,0
ZHO-04581,2022-10-01,Standard,20,2,7,1,3,1-10,Retail,India,32,0,,0
ZHO-04582,2022-09-16,Standard,20,2,6,0,1,11-50,Retail,India,32,0,,0
ZHO-04583,2023-02-26,Professional,35,3,12,2,5,11-50,Retail,Canada,27,0,,0
ZHO-04584,2022-12-30,Zoho One,105,14,35,3,40,201-500,Retail,India,29,0,,0
ZHO-04585,2023-01-13,Standard,20,2,6,1,3,11-50,Consulting,India,29,1,13.0,0
ZHO-04586,2023-08-03,Professional,35,3,5,1,13,1-10,Manufacturing,Australia,22,0,,0
ZHO-04587,2024-06-09,Professional,35,2,21,1,12,1-10,Retail,Canada,11,0,,1
ZHO-04588,2023-12-23,Professional,35,2,20,1,4,201-500,Technology,United States,17,0,,0
ZHO-04589,2024-05-30,Enterprise,50,6,12,3,38,11-50,Technology,India,12,0,,1
ZHO-04590,2023-08-28,Enterprise,50,7,24,2,38,51-200,Technology,Australia,21,0,,1
ZHO-04591,2022-01-22,Free,0,1,2,0,2,1-10,Manufacturing,India,40,1,14.0,0
ZHO-04592,2023-01-18,Zoho One,105,15,38,3,68,11-50,Education,UAE,28,0,,0
ZHO-04593,2022-05-14,Enterprise,50,3,18,1,28,11-50,Consulting,Canada,37,0,,1
ZHO-04594,2024-11-14,Enterprise,50,3,18,2,19,1-10,Real Estate,United States,6,1,1.0,0
ZHO-04595,2023-05-18,Professional,35,4,27,1,13,51-200,Real Estate,India,24,1,7.0,0
ZHO-04596,2022-05-24,Enterprise,50,3,17,3,16,11-50,Healthcare,India,36,0,,1
ZHO-04597,2022-08-12,Free,0,1,2,0,1,11-50,Education,Singapore,34,1,16.0,0
ZHO-04598,2022-08-08,Standard,20,1,6,2,1,51-200,Retail,Australia,34,1,17.0,0
ZHO-04599,2022-06-28,Enterprise,50,3,29,3,11,11-50,Healthcare,India,35,0,,1
ZHO-04600,2023-03-09,Standard,20,1,3,2,2,1-10,Consulting,India,27,1,11.0,0
ZHO-04601,2022-09-22,Free,0,1,2,1,2,201-500,Technology,United States,32,1,7.0,0
ZHO-04602,2024-08-11,Enterprise,50,7,35,1,10,1-10,Technology,Singapore,9,0,,1
ZHO-04603,2023-03-05,Enterprise,50,7,25,3,36,51-200,Finance,United Kingdom,27,0,,1
ZHO-04604,2023-02-20,Standard,20,2,9,2,3,51-200,Retail,India,27,0,,0
ZHO-04605,2023-12-28,Enterprise,50,3,38,2,10,1-10,Retail,United States,17,0,,1
ZHO-04606,2022-07-16,Professional,35,3,16,0,12,11-50,Consulting,India,35,1,12.0,0
ZHO-04607,2024-12-12,Professional,35,3,11,1,11,1-10,Finance,Germany,5,1,1.0,0
ZHO-04608,2023-04-25,Enterprise,50,6,20,5,13,11-50,Education,India,25,0,,1
ZHO-04609,2024-06-08,Standard,20,1,4,0,2,51-200,Finance,United Kingdom,11,0,,0
ZHO-04610,2024-07-13,Standard,20,1,12,0,4,1-10,Manufacturing,India,10,1,4.0,0
ZHO-04611,2022-05-03,Standard,20,2,10,1,1,1-10,Retail,India,37,1,17.0,0
ZHO-04612,2024-02-17,Professional,35,2,21,1,7,11-50,Manufacturing,United Kingdom,15,0,,0
ZHO-04613,2022-12-14,Professional,35,2,21,1,5,11-50,Manufacturing,Canada,30,0,,0
ZHO-04614,2022-01-29,Enterprise,50,7,20,2,13,51-200,Manufacturing,India,40,0,,1
ZHO-04615,2024-09-01,Enterprise,50,4,14,5,13,51-200,Technology,United States,9,0,,1
ZHO-04616,2022-02-04,Professional,35,4,15,2,10,51-200,Finance,United States,40,1,2.0,0
ZHO-04617,2023-09-15,Enterprise,50,6,16,3,35,51-200,Consulting,Australia,20,0,,1
ZHO-04618,2023-08-12,Standard,20,2,9,1,1,1-10,Healthcare,United States,21,1,5.0,0
ZHO-04619,2024-12-26,Free,0,1,4,0,2,11-50,Technology,India,5,1,1.0,0
ZHO-04620,2024-06-22,Enterprise,50,7,22,0,28,11-50,Education,United States,11,0,,1
ZHO-04621,2023-06-04,Free,0,1,3,0,1,500+,Technology,Germany,24,1,4.0,0
ZHO-04622,2022-05-02,Standard,20,2,8,0,1,11-50,Education,Canada,37,0,,0
ZHO-04623,2022-12-06,Professional,35,2,19,2,4,500+,Technology,United States,30,0,,0
ZHO-04624,2022-06-24,Standard,20,1,6,0,1,51-200,Retail,Singapore,35,1,8.0,0
ZHO-04625,2023-08-20,Enterprise,50,4,4,3,36,51-200,Real Estate,India,21,0,,1
ZHO-04626,2023-03-27,Standard,20,2,10,1,4,11-50,Manufacturing,United States,26,0,,0
ZHO-04627,2023-07-11,Free,0,1,4,0,1,11-50,Real Estate,Australia,23,1,8.0,0
ZHO-04628,2024-11-05,Standard,20,1,9,0,3,11-50,Education,India,6,0,,0
ZHO-04629,2022-01-09,Professional,35,3,11,4,8,1-10,Education,Singapore,41,0,,0
ZHO-04630,2022-11-30,Standard,20,1,4,0,4,201-500,Finance,United States,30,0,,0
ZHO-04631,2024-10-13,Professional,35,3,18,3,11,51-200,Technology,United States,7,0,,1
ZHO-04632,2022-11-23,Enterprise,50,4,23,5,48,51-200,Education,India,30,1,11.0,0
ZHO-04633,2022-01-15,Zoho One,105,17,41,1,70,11-50,Education,India,41,0,,0
ZHO-04634,2024-04-18,Standard,20,1,14,2,3,1-10,Technology,United States,13,1,3.0,0
ZHO-04635,2022-08-14,Professional,35,2,9,0,12,51-200,Technology,United States,34,0,,0
ZHO-04636,2022-04-23,Professional,35,4,25,0,10,11-50,Healthcare,India,37,0,,1
ZHO-04637,2022-01-01,Zoho One,105,11,40,1,71,201-500,Finance,Australia,41,0,,0
ZHO-04638,2022-09-23,Zoho One,105,18,18,1,31,51-200,Education,India,32,0,,0
ZHO-04639,2024-08-09,Standard,20,2,8,0,2,1-10,Technology,Canada,9,0,,0
ZHO-04640,2022-11-02,Enterprise,50,3,29,1,37,11-50,Education,India,31,0,,1
ZHO-04641,2022-01-12,Standard,20,1,7,0,3,51-200,Healthcare,United States,41,0,,0
ZHO-04642,2024-07-25,Free,0,1,1,0,1,11-50,Healthcare,United States,10,1,5.0,0
ZHO-04643,2023-02-24,Free,0,1,3,0,1,11-50,Consulting,United States,27,1,2.0,0
ZHO-04644,2024-06-07,Professional,35,2,10,0,12,1-10,Education,Australia,11,1,6.0,0
ZHO-04645,2022-06-20,Professional,35,4,18,1,14,1-10,Finance,Singapore,35,0,,1
ZHO-04646,2022-05-14,Free,0,1,4,0,1,51-200,Retail,India,37,1,10.0,0
ZHO-04647,2024-08-22,Professional,35,4,10,1,9,1-10,Real Estate,United States,9,0,,0
ZHO-04648,2024-11-14,Standard,20,2,6,0,3,51-200,Education,United States,6,0,,0
ZHO-04649,2023-10-20,Professional,35,4,20,1,11,11-50,Healthcare,Singapore,19,0,,1
ZHO-04650,2022-06-28,Standard,20,2,6,1,2,201-500,Finance,Australia,35,0,,0
ZHO-04651,2024-12-15,Standard,20,1,5,3,1,500+,Manufacturing,United States,5,1,1.0,0
ZHO-04652,2022-04-21,Standard,20,1,4,1,1,51-200,Technology,United States,37,0,,0
ZHO-04653,2022-05-17,Standard,20,2,10,0,2,11-50,Real Estate,India,37,1,12.0,0
ZHO-04654,2022-08-20,Professional,35,3,17,0,8,11-50,Manufacturing,Australia,33,0,,0
ZHO-04655,2024-09-18,Standard,20,2,6,1,3,1-10,Finance,Canada,8,0,,0
ZHO-04656,2023-04-13,Professional,35,4,16,3,7,1-10,Finance,Singapore,26,0,,1
ZHO-04657,2024-01-02,Standard,20,2,13,2,3,11-50,Real Estate,United States,17,0,,0
ZHO-04658,2023-04-26,Professional,35,3,10,2,4,51-200,Real Estate,United Kingdom,25,1,6.0,0
ZHO-04659,2024-12-27,Enterprise,50,3,5,3,48,1-10,Education,United States,5,0,,0
ZHO-04660,2024-03-24,Free,0,1,4,0,1,11-50,Finance,United States,14,1,7.0,0
ZHO-04661,2024-09-20,Professional,35,3,14,0,8,11-50,Technology,India,8,0,,0
ZHO-04662,2022-11-19,Free,0,1,2,0,2,201-500,Real Estate,United Kingdom,30,1,17.0,0
ZHO-04663,2024-07-10,Professional,35,3,19,1,6,1-10,Manufacturing,India,10,1,2.0,0
ZHO-04664,2024-06-22,Standard,20,2,11,0,3,1-10,Education,India,11,1,5.0,0
ZHO-04665,2023-08-29,Professional,35,4,3,3,13,201-500,Consulting,United Kingdom,21,0,,1
ZHO-04666,2023-03-05,Professional,35,2,11,1,3,1-10,Healthcare,UAE,27,1,1.0,0
ZHO-04667,2022-05-28,Zoho One,105,18,76,0,82,51-200,Real Estate,United States,36,0,,0
ZHO-04668,2024-04-29,Professional,35,3,18,2,8,11-50,Technology,United Kingdom,13,0,,0
ZHO-04669,2023-01-02,Professional,35,3,19,5,9,11-50,Education,Canada,29,0,,0
ZHO-04670,2024-04-29,Standard,20,1,12,2,3,11-50,Real Estate,United States,13,1,5.0,0
ZHO-04671,2024-12-25,Zoho One,105,12,41,2,85,201-500,Education,India,5,0,,0
ZHO-04672,2024-03-23,Enterprise,50,4,28,2,20,1-10,Real Estate,UAE,14,0,,1
ZHO-04673,2022-06-24,Standard,20,2,11,1,4,1-10,Consulting,UAE,35,0,,0
ZHO-04674,2023-08-11,Enterprise,50,5,26,2,16,11-50,Retail,United States,22,0,,1
ZHO-04675,2023-05-10,Standard,20,2,7,1,3,11-50,Technology,India,25,0,,0
ZHO-04676,2024-08-30,Enterprise,50,4,23,0,49,11-50,Consulting,Germany,9,0,,1
ZHO-04677,2022-02-04,Enterprise,50,3,16,3,17,201-500,Finance,United Kingdom,40,0,,1
ZHO-04678,2024-09-25,Standard,20,1,8,0,1,201-500,Technology,India,8,1,2.0,0
ZHO-04679,2023-06-22,Enterprise,50,4,12,7,38,1-10,Consulting,India,23,0,,1
ZHO-04680,2024-01-20,Standard,20,1,5,1,1,11-50,Real Estate,Singapore,16,1,3.0,0
ZHO-04681,2024-11-03,Standard,20,1,7,3,3,1-10,Technology,India,7,1,2.0,0
ZHO-04682,2023-01-09,Standard,20,2,5,2,1,201-500,Retail,India,29,0,,0
ZHO-04683,2023-07-11,Enterprise,50,7,19,3,31,11-50,Real Estate,United States,23,0,,1
ZHO-04684,2022-08-21,Standard,20,2,8,1,1,11-50,Finance,India,33,0,,0
ZHO-04685,2023-12-06,Free,0,1,3,0,1,51-200,Consulting,India,18,1,3.0,0
ZHO-04686,2023-07-17,Enterprise,50,5,30,1,43,11-50,Manufacturing,United States,22,0,,1
ZHO-04687,2024-07-27,Standard,20,2,7,0,3,1-10,Retail,India,10,0,,0
ZHO-04688,2024-06-05,Free,0,1,5,0,2,11-50,Consulting,Australia,12,1,1.0,0
ZHO-04689,2023-12-27,Standard,20,2,12,1,2,11-50,Retail,United States,17,0,,0
ZHO-04690,2022-03-17,Standard,20,1,10,1,2,51-200,Retail,India,39,1,16.0,0
ZHO-04691,2023-03-15,Professional,35,4,16,1,5,11-50,Consulting,India,26,0,,1
ZHO-04692,2023-11-30,Free,0,1,3,1,2,1-10,Real Estate,India,18,1,6.0,0
ZHO-04693,2024-07-03,Zoho One,105,18,60,1,52,11-50,Technology,India,11,0,,0
ZHO-04694,2024-06-09,Enterprise,50,6,32,5,49,51-200,Consulting,United Kingdom,11,0,,1
ZHO-04695,2023-11-23,Standard,20,2,13,1,3,201-500,Manufacturing,India,18,0,,0
ZHO-04696,2022-09-10,Standard,20,1,8,0,4,1-10,Retail,United States,33,0,,0
ZHO-04697,2024-11-26,Standard,20,2,10,0,2,1-10,Healthcare,Canada,6,0,,0
ZHO-04698,2023-02-14,Professional,35,2,22,6,11,11-50,Consulting,United States,27,1,1.0,0
ZHO-04699,2022-05-07,Free,0,1,2,0,1,11-50,Finance,India,37,1,21.0,0
ZHO-04700,2023-08-15,Standard,20,2,7,0,2,1-10,Manufacturing,Germany,21,0,,0
ZHO-04701,2022-10-21,Enterprise,50,6,23,2,25,11-50,Finance,Canada,31,0,,1
ZHO-04702,2024-10-16,Standard,20,1,11,1,2,500+,Manufacturing,Germany,7,0,,0
ZHO-04703,2022-11-06,Standard,20,1,11,2,1,11-50,Retail,United States,31,1,9.0,0
ZHO-04704,2023-10-24,Enterprise,50,4,20,3,30,11-50,Manufacturing,UAE,19,0,,1
ZHO-04705,2023-06-12,Professional,35,3,7,2,10,51-200,Technology,Canada,24,1,4.0,0
ZHO-04706,2023-06-24,Standard,20,2,9,0,2,1-10,Manufacturing,United States,23,0,,0
ZHO-04707,2023-02-23,Professional,35,4,10,1,8,11-50,Real Estate,United States,27,0,,0
ZHO-04708,2023-03-20,Free,0,1,1,0,1,11-50,Consulting,India,26,1,6.0,0
ZHO-04709,2023-11-16,Enterprise,50,7,13,3,29,11-50,Education,United States,18,0,,1
ZHO-04710,2024-04-19,Professional,35,4,17,0,14,201-500,Consulting,India,13,0,,1
ZHO-04711,2022-08-24,Enterprise,50,7,34,5,40,1-10,Real Estate,India,33,0,,1
ZHO-04712,2022-08-02,Zoho One,105,10,40,1,19,1-10,Education,India,34,1,5.0,0
ZHO-04713,2022-03-26,Zoho One,105,14,44,4,52,201-500,Consulting,United States,38,0,,0
ZHO-04714,2024-03-04,Zoho One,105,17,60,4,66,1-10,Technology,United States,15,0,,0
ZHO-04715,2022-03-26,Professional,35,2,6,1,14,11-50,Retail,United States,38,0,,0
ZHO-04716,2022-03-06,Standard,20,1,10,3,2,11-50,Retail,India,39,1,21.0,0
ZHO-04717,2023-10-25,Professional,35,4,15,2,5,500+,Consulting,Australia,19,0,,1
ZHO-04718,2023-09-19,Professional,35,3,18,1,8,11-50,Healthcare,United States,20,0,,0
ZHO-04719,2022-03-05,Enterprise,50,3,17,1,32,11-50,Education,United States,39,0,,1
ZHO-04720,2024-07-27,Standard,20,2,6,1,2,11-50,Education,India,10,0,,0
ZHO-04721,2024-07-07,Zoho One,105,12,42,3,71,500+,Finance,Canada,10,0,,0
ZHO-04722,2023-05-06,Enterprise,50,4,35,2,17,51-200,Retail,United States,25,0,,1
ZHO-04723,2022-11-09,Zoho One,105,13,53,1,70,1-10,Technology,Canada,31,0,,0
ZHO-04724,2023-09-07,Enterprise,50,6,18,2,16,51-200,Retail,India,21,0,,1
ZHO-04725,2024-07-07,Standard,20,2,4,1,1,51-200,Retail,United States,10,1,3.0,0
ZHO-04726,2024-03-23,Free,0,1,1,0,1,51-200,Healthcare,India,14,1,1.0,0
ZHO-04727,2024-07-28,Free,0,1,5,1,1,51-200,Manufacturing,India,10,1,1.0,0
ZHO-04728,2023-11-11,Standard,20,2,5,0,1,11-50,Manufacturing,United States,18,0,,0
ZHO-04729,2023-03-11,Professional,35,4,14,2,6,11-50,Technology,Germany,27,0,,0
ZHO-04730,2023-11-13,Enterprise,50,4,32,2,13,51-200,Healthcare,United States,18,0,,1
ZHO-04731,2024-12-09,Enterprise,50,7,10,2,25,1-10,Healthcare,India,5,0,,0
ZHO-04732,2022-12-06,Professional,35,2,23,2,7,1-10,Consulting,United Kingdom,30,1,8.0,0
ZHO-04733,2022-12-13,Free,0,1,3,0,2,1-10,Consulting,India,30,1,1.0,0
ZHO-04734,2023-10-08,Standard,20,1,4,1,2,51-200,Consulting,United States,20,1,10.0,0
ZHO-04735,2023-10-11,Free,0,1,3,0,2,51-200,Healthcare,United States,19,1,2.0,0
ZHO-04736,2022-09-02,Standard,20,1,6,1,4,11-50,Manufacturing,United States,33,1,10.0,0
ZHO-04737,2022-04-19,Professional,35,4,18,3,13,51-200,Healthcare,United States,37,0,,1
ZHO-04738,2023-06-17,Free,0,1,2,0,2,51-200,Retail,India,23,1,7.0,0
ZHO-04739,2022-10-23,Standard,20,2,2,1,4,201-500,Consulting,India,31,1,6.0,0
ZHO-04740,2022-04-22,Standard,20,2,8,1,3,1-10,Consulting,UAE,37,0,,0
ZHO-04741,2022-12-09,Professional,35,2,7,3,8,11-50,Manufacturing,Singapore,30,0,,0
ZHO-04742,2022-04-11,Professional,35,4,17,2,8,51-200,Manufacturing,India,38,0,,1
ZHO-04743,2023-09-21,Professional,35,4,9,1,10,1-10,Finance,United States,20,0,,1
ZHO-04744,2022-01-28,Standard,20,2,7,1,4,11-50,Retail,India,40,0,,0
ZHO-04745,2024-07-25,Zoho One,105,8,41,0,49,11-50,Healthcare,United States,10,0,,0
ZHO-04746,2022-02-27,Standard,20,1,7,0,2,51-200,Consulting,Australia,39,0,,0
ZHO-04747,2022-10-24,Professional,35,4,17,1,14,11-50,Healthcare,United States,31,0,,1
ZHO-04748,2022-05-14,Enterprise,50,4,27,4,26,11-50,Finance,Canada,37,0,,1
ZHO-04749,2022-09-06,Professional,35,4,9,2,6,11-50,Education,United States,33,1,9.0,0
ZHO-04750,2024-10-17,Zoho One,105,10,39,4,16,1-10,Real Estate,United States,7,0,,0
ZHO-04751,2023-07-04,Standard,20,1,1,0,2,201-500,Technology,India,23,1,9.0,0
ZHO-04752,2024-06-20,Professional,35,2,16,0,13,11-50,Consulting,United Kingdom,11,0,,1
ZHO-04753,2024-04-13,Free,0,1,3,0,2,11-50,Healthcare,Singapore,13,1,4.0,0
ZHO-04754,2024-02-10,Professional,35,2,9,3,14,1-10,Real Estate,United States,15,1,2.0,0
ZHO-04755,2022-05-26,Standard,20,2,10,0,4,11-50,Healthcare,India,36,0,,0
ZHO-04756,2024-06-11,Standard,20,1,12,1,2,201-500,Retail,Singapore,11,0,,0
ZHO-04757,2022-12-10,Professional,35,4,13,4,10,500+,Healthcare,India,30,0,,1
ZHO-04758,2024-11-24,Professional,35,4,10,4,4,11-50,Healthcare,United States,6,0,,0
ZHO-04759,2023-12-03,Free,0,1,3,2,1,1-10,Technology,India,18,1,3.0,0
ZHO-04760,2022-01-01,Professional,35,2,7,0,6,11-50,Real Estate,India,41,0,,0
ZHO-04761,2022-06-02,Professional,35,2,11,0,14,11-50,Retail,India,36,1,13.0,0
ZHO-04762,2023-03-05,Standard,20,1,12,1,1,11-50,Real Estate,United States,27,1,3.0,0
ZHO-04763,2023-05-23,Professional,35,4,16,0,7,11-50,Education,United States,24,0,,1
ZHO-04764,2023-05-06,Enterprise,50,4,6,2,31,51-200,Healthcare,United States,25,1,9.0,0
ZHO-04765,2022-12-11,Professional,35,2,4,1,12,51-200,Healthcare,United States,30,0,,0
ZHO-04766,2022-08-09,Standard,20,2,9,2,3,1-10,Education,United States,34,0,,0
ZHO-04767,2023-12-24,Standard,20,1,11,0,3,51-200,Finance,Australia,17,1,1.0,0
ZHO-04768,2024-11-14,Professional,35,2,5,5,14,51-200,Real Estate,UAE,6,0,,0
ZHO-04769,2023-06-12,Zoho One,105,16,49,3,77,11-50,Consulting,India,24,0,,0
ZHO-04770,2024-04-20,Professional,35,2,22,3,11,201-500,Education,India,13,0,,1
ZHO-04771,2024-12-01,Free,0,1,5,0,1,51-200,Education,United States,6,1,2.0,0
ZHO-04772,2023-04-26,Professional,35,3,17,1,13,11-50,Consulting,India,25,1,6.0,0
ZHO-04773,2024-07-18,Enterprise,50,5,26,0,43,201-500,Retail,Germany,10,0,,1
ZHO-04774,2024-05-21,Free,0,1,1,1,1,11-50,Manufacturing,India,12,1,5.0,0
ZHO-04775,2022-12-11,Zoho One,105,8,68,2,45,11-50,Education,United States,30,0,,0
ZHO-04776,2022-02-14,Zoho One,105,10,31,3,54,11-50,Retail,India,40,0,,0
ZHO-04777,2022-01-21,Free,0,1,2,0,1,201-500,Manufacturing,United States,40,1,3.0,0
ZHO-04778,2024-12-29,Zoho One,105,13,37,4,16,1-10,Education,India,5,1,1.0,0
ZHO-04779,2024-05-22,Standard,20,1,13,1,3,11-50,Real Estate,Australia,12,1,6.0,0
ZHO-04780,2022-02-17,Enterprise,50,4,39,4,41,11-50,Healthcare,UAE,40,0,,1
ZHO-04781,2023-07-05,Standard,20,2,9,0,3,11-50,Healthcare,India,23,1,6.0,0
ZHO-04782,2022-10-14,Standard,20,1,11,2,2,51-200,Manufacturing,India,32,1,5.0,0
